"Site","Location","USDA_Species_Code","Sample_Barcode","Rep","Machine","Date","Area","Tair","Tleaf","deltaT","RH_R","RH_S","VpdA","VpdL","PARi","PARo","Press","Ci_Ca","CO2R","CO2S","Photo","Cond","Ci"
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,13.49499035,14.47282314,1.154377416,65.83506012,69.62038422,0.521770241,0.573322845,1251.302002,123.6035538,100.6993713,0.695139384,397.5248413,389.8566284,12.38958382,0.176854309,271.0046965
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,14.68841934,14.81203079,0.848016503,60.80154037,64.91999817,0.595116668,0.601841261,1001.017456,126.5066071,100.6962585,0.763029653,396.8378296,390.1531372,10.68420326,0.198950099,297.6984128
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,15.13084221,14.86021996,0.557746455,58.96158981,63.02080917,0.623243573,0.608398572,749.1618652,115.4032974,100.6980896,0.781941611,396.2829895,390.1126404,9.819832969,0.199575512,305.0453066
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,15.47649288,14.81359673,0.275647353,57.54473114,61.53041458,0.64166708,0.605197496,500.6208496,112.0680466,100.6980133,0.814186248,395.3748474,390.0687256,8.378433739,0.201495883,317.5885921
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,16.10009956,14.81020451,0.009852202,54.91165924,58.74778366,0.683321296,0.611736685,248.9560699,111.7404861,100.6991425,0.881415402,393.4533691,390.0975952,5.12975622,0.199595942,343.8380285
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,16.27067375,14.92600536,-0.050174179,54.20475769,58.03572845,0.700989406,0.625817157,200.6112213,115.5380478,100.6991196,0.903429593,392.7279358,390.0315857,4.026947816,0.196836874,352.3660769
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,16.30943108,14.8085146,-0.090174263,54.00297928,57.72844315,0.699563425,0.616025896,150.4609222,124.1025238,100.6985931,0.926831165,392.1711121,390.1474304,2.918224671,0.194871516,361.6007974
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,16.59655762,14.814991,-0.143613018,52.67970657,56.44971085,0.720745832,0.621155469,99.3345871,112.7027206,100.7006531,0.957924073,391.2607117,390.0713196,1.51496008,0.199359381,373.6587071
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,16.66396141,15.13814163,-0.198458155,52.40704346,56.19771576,0.743457302,0.656909913,75.2881012,111.2630081,100.6980591,0.97662549,391.0610962,390.429718,0.580584981,0.189941812,381.3036147
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,16.38149071,15.12334633,-0.243066991,53.31124496,57.08395004,0.728782958,0.657747838,49.81871033,111.7685547,100.6969376,0.996264741,390.3714294,390.2729797,-0.296177229,0.18523276,388.815209
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,16.15507507,14.9946394,-0.274489978,54.03517151,57.73497391,0.711770383,0.646815623,20.49597931,111.0306778,100.6998901,1.01895076,389.754425,390.2453003,-1.262302537,0.181985312,397.6407452
"Barrow","zeeps","ERAN6","1821","1","Bernie","20160709",2.099999905,16.1900444,14.96007347,-0.300445216,53.75055313,57.50408173,0.713682117,0.64490155,0.650241256,112.2377777,100.7004395,1.039937853,389.2988586,390.354248,-2.210359115,0.185763843,405.9441585
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,15.34913063,14.85386086,2.170094086,62.71754074,64.59588623,0.592020025,0.564775177,1998.967773,62.301754,100.5486221,0.682784447,394.505249,389.9787903,10.25493091,0.139272572,266.2714525
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,15.86114883,14.860322,1.582718871,60.45127106,62.4909668,0.62132182,0.565849975,1499.922119,63.89709854,100.5496216,0.740051308,393.9672546,389.8126831,9.349484246,0.156495585,288.4813859
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,15.91801739,14.87787628,1.295895478,60.34648514,62.3111496,0.624657712,0.566917446,1249.102905,63.82925415,100.5509186,0.73270676,394.1144409,389.9911804,9.287868597,0.150835189,285.7491742
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,16.04869461,14.83915329,1.007768799,59.77659607,61.75434113,0.630555315,0.563396829,1000.19397,64.30615234,100.5512695,0.758019398,394.0091858,390.1940613,8.5668876,0.154223365,295.7746674
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,16.52771187,14.82578373,0.780982748,57.53289795,59.23004913,0.669626817,0.574537961,750.9136963,67.36068726,100.5580826,0.770339511,393.1964722,390.0579529,7.024384662,0.133173026,300.4770526
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,17.00045013,14.81304359,0.49031448,55.66683578,57.49969101,0.69571183,0.572740949,498.9068909,73.96907806,100.5614624,0.81060297,392.872467,389.9822998,6.413532945,0.149177199,316.1208103
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,17.19941902,14.91130829,0.346170265,54.9728508,56.81915665,0.712237448,0.582705636,375.9257507,82.88388062,100.5666656,0.84994554,392.3601685,390.0636902,5.021076814,0.149534932,331.5328939
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,17.28567314,14.9656992,0.190251058,54.7309761,56.61411285,0.718412921,0.586614792,249.137146,79.84061432,100.566246,0.914932574,391.4423218,390.1157837,2.751894573,0.15244307,356.9296381
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,15.77765846,14.92235661,0.134322608,60.58082581,61.80377197,0.638497381,0.591023013,199.4085388,81.10016632,100.5673752,0.792691351,391.8691101,389.980011,4.203670841,0.088120908,309.1337816
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,16.55578041,14.67552185,0.112182133,57.92469025,59.38821411,0.657659511,0.553230166,150.8535614,91.02040863,100.5668869,0.879330711,391.4767761,389.99823,3.194457383,0.119161797,342.9374209
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,16.90797043,14.81032181,0.03777224,56.72190475,58.36462784,0.68001568,0.562259252,100.4876556,76.92874908,100.5624084,0.939803392,390.9240723,390.0904541,1.652888747,0.134980487,366.6083321
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,16.9598217,14.86472225,0.017146697,56.5461998,58.11371994,0.687318483,0.569348133,74.60002899,72.86418915,100.5626373,0.964440544,390.6113892,390.1458435,0.807418663,0.127453973,376.2724696
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,16.99313545,14.93294621,-0.014663934,56.48715973,58.0430069,0.692206143,0.575812372,49.08824539,71.74173737,100.5629349,0.993392286,390.2603455,390.1752625,-0.078305574,0.125285726,387.5970959
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,17.01742935,14.93630981,-0.035465753,56.48594284,57.96279144,0.693638347,0.576004842,20.63941956,65.39542389,100.5641861,1.021670688,389.9479065,390.2130737,-0.881417204,0.118917596,398.6692594
"Barrow","Brian'sPath","ERAN6","1827","1","Derek","20160710",1.5,17.02768898,14.91110134,-0.04862592,56.45967102,57.88155746,0.69361725,0.57408854,0.464580864,62.72959518,100.5642548,1.040473314,389.496582,389.9749451,-1.368401625,0.114823518,405.7585235
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,15.39407825,14.8032465,1.894664284,64.27283478,67.44358826,0.538455029,0.506002309,2000.465698,66.19924164,100.5877609,0.728397172,397.2554321,389.9002075,19.50061638,0.319248243,284.0022086
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.47663307,14.79368591,1.305315125,59.28993988,62.75952911,0.602109774,0.508276914,1499.343994,69.35421753,100.5888977,0.786606845,396.7192383,389.9620361,17.76815118,0.376881204,306.7468069
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.64880943,14.86636353,1.018227379,58.58136749,62.02148819,0.617175928,0.517245954,1248.795532,71.64648438,100.5903091,0.795006691,396.6369934,390.2391968,16.77757286,0.370653242,310.2427723
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.71182632,14.80782223,0.766787166,58.30516815,61.5503273,0.621697649,0.51512075,1000.095032,73.2653656,100.5884171,0.797360518,396.0326233,390.0243835,15.75206161,0.351235811,310.9900443
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.91815758,14.80884075,0.5021027,57.49280548,60.62464905,0.636069841,0.517648638,750.3009644,74.90208435,100.5879745,0.815323424,395.6679993,390.3371277,13.91555207,0.341100059,318.2510036
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.32064629,14.90403938,0.236742445,59.71198273,62.47969818,0.616384548,0.537207999,500.6879883,80.06484222,100.5862198,0.808005312,394.4972229,389.9653931,11.83161363,0.276200674,315.0941091
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.3930912,14.80101204,0.100169162,59.4148674,62.19134521,0.614655266,0.525966601,375.714386,83.39347839,100.5851746,0.846766935,394.0740662,390.3466797,9.626166184,0.284720644,330.5326617
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.51206017,14.79868317,-0.047984525,58.9499855,61.75848389,0.620627172,0.525029418,249.0430603,87.95009613,100.5844421,0.884503379,393.6139832,390.7420349,7.280078825,0.291165707,345.6126501
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.65031433,14.80053997,-0.105195813,58.36845779,61.20972824,0.628807846,0.525388738,199.4098969,92.22605133,100.5847855,0.914147421,392.4168701,390.2420044,5.36228803,0.297207625,356.7387219
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.72496986,14.8041172,-0.16196322,58.06658936,60.9266777,0.633176242,0.52565297,151.0534973,105.9324951,100.584137,0.94147741,391.8162537,390.3171387,3.510094427,0.300708691,367.4747687
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.82703209,14.92715263,-0.23443544,57.76566696,60.67703247,0.643394959,0.536337171,100.5470428,92.04164124,100.5828552,0.965390264,391.168335,390.2781372,1.831680152,0.301983704,376.770714
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.73719597,14.96604919,-0.265104042,58.21221924,61.08513641,0.639281062,0.539440892,74.75018311,93.16773987,100.5840683,0.976571346,390.4298401,389.8427429,1.015385983,0.294123507,380.7092521
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.6237011,14.94658375,-0.279587741,58.67113876,61.42946243,0.633467353,0.539157254,49.18082809,93.31775665,100.5853271,0.982643902,390.4328003,390.0179749,0.57214837,0.279797955,383.2487846
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.60674858,14.9543457,-0.31046682,58.81583786,61.55192566,0.631871944,0.538943546,20.75917816,90.55797577,100.584877,1.003738074,390.0892334,390.1778259,-0.798519179,0.277171794,391.6363395
"Barrow","Brian'sPathEast","ERAN6","1839","1","Derek","20160710",1.28,16.60106659,14.91605949,-0.325667959,58.89358902,61.59536743,0.628940728,0.53433932,0.628406227,89.00762177,100.583992,1.012908325,389.9453125,390.249939,-1.381687704,0.275887668,395.287412
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,13.75846481,15.18191338,1.970052603,54.46648788,64.40148163,0.63677598,0.714414838,2000.110352,9.916482925,100.6299667,0.745102203,403.7601624,389.9581909,15.67916011,0.278287494,290.558707
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,14.60365486,14.76623058,1.391509765,48.78983688,58.03921127,0.708766251,0.717582749,1501.01001,4.331190586,100.6447067,0.763927603,402.5958862,390.0795898,14.161913,0.272033829,297.9925659
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,15.76677036,14.77955437,1.102585522,43.31957245,52.37675858,0.800125298,0.745667588,1250.39502,3.283206701,100.6601791,0.785153661,401.5635071,389.9960632,12.99457543,0.276494179,306.2068368
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,16.58789825,14.90556717,0.785813811,39.51978302,48.41453171,0.878249896,0.783858186,999.7088013,2.700714588,100.6544342,0.793076841,401.0708313,390.1006775,12.25819195,0.271849811,309.379813
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,16.79743958,14.87176609,0.463363033,38.33464432,47.01493454,0.902949472,0.794736853,749.6633911,2.255897522,100.6545792,0.816215724,399.4754333,389.9762878,10.51777142,0.264695556,318.3047782
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,17.46969986,14.83400917,0.172264473,35.6910553,44.06150055,0.959829671,0.810533219,500.5395203,2.247940779,100.6551514,0.847896734,397.8594666,390.1010742,8.443985413,0.260916613,330.7654266
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,17.72111702,14.8286953,0.028240942,34.3935585,42.54068375,0.99118453,0.826795239,375.5363159,1.461177111,100.6687469,0.871300861,396.2566223,389.8974304,6.79055353,0.252441887,339.7179667
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,17.94483757,14.80161953,-0.114423008,33.33152771,41.23202896,1.017582076,0.838572757,248.9072876,1.915449858,100.6886597,0.910669202,394.1366577,389.8579712,4.32963642,0.244281283,355.0316474
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,17.68544197,13.8483181,-0.073300594,31.70170021,39.21458435,1.001394065,0.792249604,199.5708771,6.902273655,100.7013016,0.933834738,393.3874817,390.2468567,3.026372226,0.241907043,364.4260711
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,17.62258339,13.91564751,-0.07592845,30.89197731,37.59255981,1.037608682,0.835167469,150.1267548,13.60840321,100.666481,0.946355452,392.0848083,389.9432068,1.917253495,0.201819356,369.0248796
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,18.39077187,14.84976006,-0.14640325,29.38365173,35.62194061,1.142098243,0.938738201,99.07501984,23.53819656,100.6556396,0.975473748,391.07724,390.2259827,0.397285506,0.174285677,380.6552019
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,18.62013626,15.19504547,-0.192457275,29.00541115,35.19675827,1.175258169,0.975036535,76.11760712,24.67440224,100.6617126,1.000662733,390.4297485,390.4520569,-0.645999497,0.168588185,390.7108222
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,18.76277924,15.20539665,-0.201574364,28.80467796,34.79986191,1.186487563,0.978020419,50.70568085,25.53653145,100.6641159,1.021831905,389.7250366,390.4407043,-1.455973057,0.164022623,398.9647687
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,17.51607895,15.24031067,-0.14027503,31.70516014,35.77416992,1.150513256,1.019296785,20.13566208,29.4497776,100.6678467,1.097012043,388.081665,389.990387,-2.648961125,0.097187686,427.8241513
"Barrow","InYourFace","ARLA2","1850","1","Derek","20160710",3.36,17.37975883,15.18809509,-0.126567129,32.12522507,35.69717789,1.147016284,1.021169427,0.666719377,29.24868774,100.6699982,1.170237296,387.3250122,390.2352905,-3.79063743,0.084153985,456.6678912
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,15.66491318,14.98954582,1.907954513,54.95240784,58.80046844,0.697573747,0.660040063,2000.014893,77.12528229,100.6219025,0.691205306,389.9392395,382.1877441,17.50630273,0.255511682,264.1701968
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,16.44973946,14.89364052,1.36535286,52.46546936,56.22340775,0.731037712,0.643943507,1499.851074,81.2484436,100.6197205,0.743736029,397.5161133,390.5948181,15.53487392,0.269680028,290.4994391
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,16.4518013,14.82268238,1.093256327,52.47077179,56.09370804,0.729397378,0.638486463,1250.814941,82.74634552,100.6206131,0.744464698,396.7736206,390.0726624,15.04656757,0.261904307,290.3953269
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,16.8266983,14.80571938,0.840717684,51.40805435,54.8403244,0.748642918,0.63534353,1000.362122,83.73636627,100.6175232,0.748589458,396.3834229,389.9584961,14.41716306,0.25496911,291.9188192
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,17.1486454,14.82846451,0.569520809,50.59569931,53.93434143,0.764659284,0.633863988,750.3757935,89.24920654,100.6160507,0.774832255,395.8756714,390.1470947,12.79363626,0.253664375,302.2985531
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,17.33610916,14.94425106,0.264593294,50.14671707,53.51618195,0.778071045,0.642214465,499.0507813,96.40619659,100.6151047,0.822433711,394.5141907,389.9623413,10.03025686,0.255800359,320.7181754
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,17.39858437,14.93868065,-0.0051004,50.16219711,53.36844635,0.780156681,0.640343822,249.1401367,123.3984833,100.6184006,0.909252444,392.3724365,390.1432495,4.625769847,0.244506434,354.7387032
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,17.41176987,14.91977215,-0.051959202,50.23228073,53.38222885,0.77865795,0.637107103,200.8373871,132.8478851,100.6191864,0.917638834,392.3164673,390.3163452,4.099568888,0.241481451,358.169436
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,17.46428299,15.05270767,-0.13168938,50.25538635,53.48714447,0.783952771,0.646099156,151.1209259,274.1865234,100.6168747,0.930487072,391.7521667,390.0396423,3.410874605,0.245304592,362.9268447
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,16.16551018,15.10395813,-0.186635404,56.28326416,58.99866486,0.694583428,0.634879807,98.90136719,127.1377487,100.6146164,0.932206368,391.130188,389.8178101,2.609452962,0.191081606,363.3906449
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,16.17749977,15.03503513,-0.191331601,56.48887253,59.08498764,0.688910427,0.624832012,75.73789978,296.6822205,100.6170807,0.965454527,390.8676453,390.2169495,1.081974585,0.185568386,376.7367202
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,16.17298317,15.00386906,-0.219609684,56.77346039,59.36355972,0.68205213,0.616569463,49.59785461,129.6269836,100.6146774,0.972530912,390.75354,390.2305298,0.784721788,0.187684666,379.5112529
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,16.14170837,14.93339539,-0.233741585,57.11701584,59.58704376,0.674334957,0.606887881,20.29289436,119.6060333,100.61689,1.012174239,390.2318726,390.4560852,-0.941284998,0.181227171,395.2095909
"Barrow","brian'spath","ERAN6","1829","1","Bernie","20160710",1.5,16.10460281,14.86909485,-0.249490361,57.66014862,60.09474564,0.661854348,0.593112664,0.537775338,149.0787201,100.6163864,1.02997769,389.4832458,390.038147,-1.707219476,0.182425822,401.7305897
"Barrow","brian'spath","ERAN6","1835","1","Bernie","20160710",1.5,15.06481075,14.99084759,2.095109142,61.81513214,64.05516052,0.613637596,0.609561609,2000.204834,95.50171661,100.6248856,0.632381794,395.7340698,390.0392761,12.96090686,0.151830257,246.6537372
"Barrow","brian'spath","ERAN6","1835","1","Bernie","20160710",1.5,15.189641,14.81840897,1.514143021,61.24700546,63.51842117,0.611439504,0.591094699,1499.57312,97.30644989,100.6270142,0.66628732,395.5719604,390.1204834,12.38578049,0.160357807,259.9323312
"Barrow","brian'spath","ERAN6","1835","1","Bernie","20160710",1.5,16.05892754,14.77365398,1.273373351,57.40718842,59.65530014,0.665143319,0.593967004,1250.296387,103.9172592,100.6350479,0.689922036,395.1200256,389.8478088,11.94910567,0.167200682,268.9645939
