"USDA_Species_Code","Sample_ID","Machine_name","Sample_Date","Area","Tair","Tleaf","deltaT","RH_R","RH_S","VpdA","VpdL","PARi","PARo","Press","Ci_Ca","CO2R","CO2S","Photo","Cond","Ci"
"SAPU15","2106","Flash","20160718",3.657,7.278959274,5.015980244,-0.087420076,50.84694672,59.56427002,0.337809084,0.266201123,75.81290436,131.2036743,101.3329544,0.971177249,392.430481,390.0372314,2.243462759,0.405963924,378.7952853
"SAPU15","2106","Flash","20160718",3.657,6.644917011,5.030840397,-0.165677049,53.29663086,62.04676819,0.319348276,0.268737304,50.5930748,111.0287094,101.3325195,0.974780012,391.9602051,389.9683533,1.81844827,0.384525252,380.1333559
"SAPU15","2106","Flash","20160718",3.657,6.641358852,4.941534996,-0.206224796,53.41732407,62.21087265,0.314906781,0.261828122,19.35272598,118.9873047,101.3292542,0.990094865,390.9934082,390.1859131,0.518656441,0.397843246,386.321069
"SAPU15","2106","Flash","20160718",3.657,6.525887966,5.01049757,-0.24231531,54.47237015,63.16821671,0.308929502,0.261544484,0.702219725,114.9237747,101.3291473,0.998787911,389.2702026,389.1734314,-0.252436057,0.389956668,388.7017187
"ARLA2","2107","Mariano","20160718",2.13,5.126415253,5.028827667,2.012266885,48.93971252,59.55251694,0.354397226,0.351408363,1999.347046,91.44225311,101.2130737,0.864947961,398.7958679,389.8817444,14.02737096,0.483542908,337.2274199
"ARLA2","2107","Mariano","20160718",2.13,5.138733387,5.038642883,2.019442065,48.60816193,59.07630157,0.358836255,0.355768763,1999.501587,95.97168732,101.2187347,0.867455374,398.7892761,390.2530823,13.41653904,0.470331118,338.5271333
"ARLA2","2107","Mariano","20160718",2.13,5.050375938,4.834796906,1.454463926,48.66814041,58.01241302,0.362463906,0.355927826,1500.907715,96.65531921,101.2232361,0.870733033,397.5768433,390.2066956,11.56863829,0.412184023,339.7658596
"ARLA2","2107","Mariano","20160718",2.13,5.204262733,4.859466553,1.160765205,47.96346664,56.9046402,0.372258522,0.361767952,1250.075073,94.73512268,101.2244797,0.877630632,396.9670715,390.3298645,10.38092108,0.390391143,342.5654458
"ARLA2","2107","Mariano","20160718",2.13,5.435599804,4.865129948,0.873528857,46.99026489,55.53257751,0.383724219,0.366300817,1000.518738,99.66043091,101.2301331,0.870444878,396.7012329,389.9725647,10.54740814,0.373053856,339.4496214
"ARLA2","2107","Mariano","20160718",2.13,5.577164173,4.944352627,0.575458074,46.48291779,54.62916183,0.393835261,0.374394648,749.482666,100.6853485,101.2265244,0.871521715,396.2750854,389.9913635,9.834872673,0.34979868,339.8859421
"ARLA2","2107","Mariano","20160718",2.13,5.591212749,4.903957844,0.287267783,46.5393219,54.17648697,0.39666379,0.375585336,498.9847107,102.513382,101.2290649,0.877499947,395.2887268,389.6921692,8.73829821,0.32564033,341.9548578
"ARLA2","2107","Mariano","20160718",2.13,5.588408947,4.872982979,0.147512919,46.66212845,54.00927734,0.397239177,0.375328968,375.367157,103.1941986,101.234375,0.893644656,394.5311279,389.8541565,7.245743815,0.312550154,348.3910835
"ARLA2","2107","Mariano","20160718",2.13,5.554439545,4.766471386,0.021584089,46.93284607,53.73743439,0.396533469,0.372532496,249.1944427,99.73792267,101.231987,0.915153353,393.5318604,390.05896,5.302826647,0.289575251,356.9637649
"ARLA2","2107","Mariano","20160718",2.13,5.567498207,4.804615974,-0.045589823,46.8952179,53.74594879,0.39759231,0.374309809,199.9425659,96.65254211,101.2359924,0.931506016,392.856781,390.0450745,4.215939003,0.290512112,363.3293334
"ARLA2","2107","Mariano","20160718",2.13,5.699249744,4.772368431,-0.092606621,46.47057724,53.20937347,0.401108434,0.372805308,151.2900391,102.3225479,101.2376785,0.950262441,391.8239136,389.7903137,2.942202162,0.289442116,370.4030949
"ARLA2","2107","Mariano","20160718",2.13,5.834812164,5.034041405,-0.176127129,46.21973419,53.09496307,0.409933138,0.385132456,101.0809555,101.4367142,101.2446594,0.963759836,391.2922363,389.8149719,2.018142388,0.288496968,375.6880134
"ARLA2","2107","Mariano","20160718",2.13,5.827436924,5.007778645,-0.189691206,46.62280655,53.1668396,0.408463812,0.383111723,75.34332275,105.1541367,101.2453079,0.975828136,391.0079346,390.0653687,1.160381706,0.275104593,380.6367615
"ARLA2","2107","Mariano","20160718",2.13,5.836550236,5.042115211,-0.220885901,46.74614334,53.23098755,0.408918829,0.384304566,49.92965698,102.4576111,101.2472839,0.980535277,390.6221313,389.8722839,0.847701463,0.271732617,382.2835281
"ARLA2","2107","Mariano","20160718",2.13,5.782108784,4.888525486,-0.232371969,47.07990646,53.21554184,0.404417454,0.376949476,19.73191833,100.3790207,101.2461243,0.986522313,390.7536316,390.254364,0.458425564,0.260577911,384.994638
"ARLA2","2108","Flash","20160718",2.37,6.001791,5.14597702,1.573518847,53.06396103,61.98813248,0.329487537,0.302776612,1500.491455,95.75734711,101.3995056,0.8905763,397.2175293,389.7357178,10.57277394,0.449544868,347.0893936
"ARLA2","2108","Flash","20160718",2.37,6.025509834,4.980100155,1.272614808,53.06378555,61.79961777,0.3258196,0.293427344,1250.918945,86.4834671,101.4039383,0.897260341,397.4967957,390.3768921,10.04560508,0.45533065,350.2697034
"ARLA2","2108","Flash","20160718",2.37,7.396163464,4.830270767,0.779059449,48.60998535,55.8179245,0.369367899,0.288716301,750.1801758,91.82270813,101.4064331,0.896939926,395.6221313,389.070282,9.253058891,0.416259812,348.9726698
"ARLA2","2108","Flash","20160718",2.37,8.43106842,4.636616707,0.577245078,45.52542877,51.78395844,0.399836998,0.279705107,501.0357361,95.38269043,101.4085541,0.912525597,395.2268677,389.8706055,7.514698053,0.398861974,355.7669072
"ARLA2","2108","Flash","20160718",2.37,9.621005058,4.705332756,0.49364781,42.27557373,48.1663208,0.438313796,0.279274307,374.3162231,90.6204071,101.4054184,0.9309626,394.9095459,390.5823059,5.987352343,0.40831655,363.617519
"ARLA2","2108","Flash","20160718",2.37,9.965909004,4.651872635,0.369936725,41.25292206,46.93135452,0.450152988,0.277716671,251.0610504,94.8536911,101.4053574,0.948426375,393.2960205,390.0934448,4.331934598,0.404779415,369.9749118
"ARLA2","2108","Flash","20160718",2.37,9.713910103,4.820506573,0.269394053,41.71625137,47.51527023,0.449835435,0.290454843,199.9127502,93.40220642,101.4049225,0.937685863,393.3942261,389.6846924,5.078768489,0.387116586,365.401827
"ARLA2","2108","Flash","20160718",2.37,9.404563904,4.816462994,0.183397005,42.51175308,48.38508987,0.440419913,0.291728718,150.0192261,93.56083679,101.4052658,0.948944599,392.5819702,389.5814209,4.035124945,0.381941803,369.6911853
"ARLA2","2108","Flash","20160718",2.37,10.28039932,4.700770855,0.205516673,40.28292465,45.67438507,0.466509347,0.284159165,99.42777252,89.01705933,101.4057541,0.977780527,391.1950073,389.8889465,1.542377362,0.381689849,381.2258194
"ARLA2","2108","Flash","20160718",2.37,9.794870377,4.72443676,0.144455093,41.7990303,47.19687653,0.450047623,0.285412726,75.06864166,99.36281586,101.4067154,0.974062124,391.5643311,390.0930176,1.798333373,0.367217445,379.9748332
"ARLA2","2108","Flash","20160718",2.37,10.11544704,4.812765121,0.128044033,41.08194351,46.39940643,0.461914728,0.288180604,49.68544006,92.5526123,101.4006805,0.984640324,390.4903564,389.6229248,0.90426867,0.365931614,383.638443
"ARLA2","2108","Flash","20160718",2.37,10.14225101,4.824815273,0.088222732,41.01284409,46.34758377,0.462904462,0.288518834,19.47512817,86.16691589,101.4024811,1.002866025,390.5190125,390.6819458,-0.620705252,0.367546501,391.8016499
"ARLA2","2108","Flash","20160718",2.37,10.01314068,4.80482626,0.060573267,41.48970032,46.78813934,0.457147665,0.28683867,0.811328173,96.06132507,101.4005661,1.007459456,389.6596069,390.0789185,-0.993044503,0.363729357,392.9886951
"ARFU2","2109","Derek","20160718",2.28,4.281061649,4.942969322,2.304931187,68.3009491,73.23634338,0.242447488,0.262378803,2000.731567,40.00376511,101.216362,0.85025401,395.5888672,389.8239136,8.599857497,0.253656332,331.4493456
"ARFU2","2109","Derek","20160718",2.28,4.266591072,4.968003273,2.307801147,68.43549347,73.23983002,0.243352095,0.264492766,2000.525146,40.35320282,101.2159653,0.84185606,395.7111511,389.8392334,8.770962343,0.244215387,328.1885209
"ARFU2","2109","Derek","20160718",2.28,4.581500053,4.808581829,1.7274809,67.82299042,71.88272858,0.245953134,0.252780087,1499.485962,38.76389694,101.2191696,0.832179994,395.6842041,390.0530701,8.433659946,0.219600243,324.5943616
"ARFU2","2109","Derek","20160718",2.28,4.577560902,4.799829483,1.731715859,67.962883,71.9366684,0.245282759,0.251961896,1499.38623,38.30117798,101.2201538,0.82729069,395.6157837,389.9289551,8.524394007,0.215419056,322.5845945
"ARFU2","2109","Derek","20160718",2.28,4.834603786,4.659916401,1.448995571,67.24417877,70.98071289,0.245986743,0.24075058,1250.775879,37.52914047,101.2229156,0.831150397,395.4960327,389.9257813,8.355091047,0.215891508,324.0869677
"ARFU2","2109","Derek","20160718",2.28,5.278582573,4.592155933,1.163685321,65.50076294,69.11965179,0.25467104,0.234018891,999.4119873,38.81020355,101.2250977,0.848400211,395.2113647,390.0690308,7.697325342,0.222132903,330.9346481
"ARFU2","2109","Derek","20160718",2.28,6.045909405,4.764265537,0.853271396,62.24462509,66.31438446,0.27634418,0.237012411,748.9918823,36.72654724,101.2275391,0.877415269,394.9418945,390.0667419,7.252764396,0.262399426,342.2505151
"ARFU2","2109","Derek","20160718",2.28,6.567677021,4.765733719,0.57742398,60.45030212,64.24941254,0.290126703,0.234375535,499.0117798,40.50453186,101.2312164,0.897147219,394.0371094,390.0353088,5.918901668,0.256412288,349.9190926
"ARFU2","2109","Derek","20160718",2.28,6.647953033,4.801387787,0.418825329,60.28332138,64.12264252,0.291590349,0.23429372,375.7384033,36.74865341,101.2317429,0.913641394,393.4439392,390.0279541,5.016470928,0.260893839,356.3456836
"ARFU2","2109","Derek","20160718",2.28,6.918562412,4.774709702,0.287782352,59.19831467,62.8384552,0.300434459,0.233715746,251.0636139,35.30438232,101.236908,0.925411321,392.7954407,389.9399109,4.164659551,0.252179081,360.854808
"ARFU2","2109","Derek","20160718",2.28,7.064089298,4.809845448,0.224845871,58.7070694,62.43050385,0.304075763,0.23364971,200.6578674,36.91311264,101.2378616,0.941725241,392.4325867,390.1253357,3.315404124,0.261039147,367.3908759
"ARFU2","2109","Derek","20160718",2.28,7.113418102,4.808602333,0.163436548,58.69789124,62.42984772,0.303502401,0.231445448,150.8393555,39.7597084,101.2380829,0.959756258,391.6556702,390.0381775,2.255503957,0.265182026,374.3415819
"ARFU2","2109","Derek","20160718",2.28,7.231436729,4.81381464,0.113086498,58.37476349,61.92848587,0.307487403,0.231747225,99.12763214,41.33594513,101.2376633,0.978278919,390.8490906,390.0124207,1.070226421,0.254389203,381.5409292
"ARFU2","2109","Derek","20160718",2.28,7.243959427,4.80269146,0.085496492,58.29129028,61.81019211,0.308199961,0.231743152,74.97475433,36.99568558,101.2355957,0.990004407,390.2774963,389.8960571,0.372176473,0.252028993,385.9988149
"ARFU2","2109","Derek","20160718",2.28,7.468305588,4.758370399,0.054254776,56.53769302,60.34080887,0.319553394,0.234559342,49.14385605,35.20695877,101.2374115,0.99947598,389.9436646,389.9219666,-0.201526331,0.2737949,389.7176395
"ARFU2","2109","Derek","20160718",2.28,7.683983326,4.967934132,0.013751194,55.30437469,59.12185287,0.33709333,0.250798232,19.94060326,32.0028038,101.2405624,1.019548483,389.2053223,389.9763184,-1.420900123,0.25987109,397.5997636
"ARFU2","2109","Derek","20160718",2.28,7.770749569,4.80845499,-0.01152679,54.57313538,58.68528748,0.335619443,0.242059002,0.575953722,31.55481529,101.2421875,1.029645252,388.8788452,390.1935425,-2.281372761,0.29481882,401.7609286
"ARFU2","2110","Bernie","20160718",2.67,5.316448212,4.964820862,2.569843168,69.82349396,72.77229309,0.232900901,0.222131724,1999.171265,58.42568207,101.2883759,0.762529189,397.0029602,390.0810242,8.939076742,0.16146942,297.4481669
"ARFU2","2110","Bernie","20160718",2.67,5.274391651,4.924480915,2.565713752,70.13383484,73.16755676,0.228741079,0.218051339,1998.569214,59.13167191,101.2889404,0.771220724,396.9543457,389.9859009,8.996722229,0.169024538,300.765209
"ARFU2","2110","Bernie","20160718",2.67,5.497246265,4.860890865,1.927639548,69.22795868,72.07452393,0.233360751,0.213910364,1499.367798,62.15412521,101.2897491,0.78025697,396.6266479,390.1236572,8.392933438,0.164007893,304.3967027
"ARFU2","2110","Bernie","20160718",2.67,5.483991623,4.880923748,1.92673722,69.31552887,72.12185669,0.233742366,0.215296153,1499.252563,59.79241562,101.286911,0.769114015,396.6538391,389.9705505,8.630923418,0.160361979,299.9318158
"ARFU2","2110","Bernie","20160718",2.67,5.569489956,4.831910133,1.611225654,68.97616577,71.64376068,0.235337264,0.212797916,1251.089111,59.12594223,101.2897873,0.77194879,396.352478,389.9672852,8.246160153,0.154962305,301.0347741
"ARFU2","2110","Bernie","20160718",2.67,5.715878963,4.83018446,1.292270716,68.40509796,70.96622467,0.239394185,0.212269568,1000.931335,57.43927765,101.292778,0.778476516,396.0797729,390.0487671,7.784301673,0.150493773,303.6438053
"ARFU2","2110","Bernie","20160718",2.67,5.878574371,4.800576687,0.984684704,67.77177429,70.05252075,0.244637807,0.211585888,750.9205322,57.44931793,101.2963867,0.770854311,395.68927,390.0551758,7.275896027,0.135515608,300.6757138
"ARFU2","2110","Bernie","20160718",2.67,6.252360821,4.790998459,0.684116563,66.27738953,68.38964081,0.254874164,0.20982822,499.5838013,58.92201614,101.2929688,0.783666601,395.0565491,389.9613647,6.575702841,0.129712273,305.5996972
"ARFU2","2110","Bernie","20160718",2.67,6.36084795,4.913295746,0.512224996,65.96405029,68.12985992,0.259767853,0.214820548,373.9888306,55.01268387,101.2948532,0.812436426,394.629364,390.1691895,5.739801577,0.13091485,316.9876619
"ARFU2","2110","Bernie","20160718",2.67,6.443974495,4.870284557,0.363319172,65.62818146,67.60984039,0.262308345,0.213478204,249.1075745,58.35424042,101.2943039,0.840360565,393.7824707,390.267395,4.509764746,0.120964632,327.9653286
"ARFU2","2110","Bernie","20160718",2.67,6.459238052,4.879554272,0.299404593,65.55535889,67.49843597,0.263479447,0.214430856,199.6112823,57.98717499,101.2947311,0.843577213,393.4970398,390.132782,4.314066884,0.118134233,329.1071249
"ARFU2","2110","Bernie","20160718",2.67,6.477667332,4.810739517,0.243844112,65.45414734,67.27587891,0.263206564,0.211597845,148.7791748,57.59186172,101.2932129,0.878787015,392.7494202,390.2689819,3.161272757,0.112228921,342.9633137
"ARFU2","2110","Bernie","20160718",2.67,6.486136436,4.833187103,0.185229252,65.63562012,67.31748199,0.26340417,0.212168673,100.8347397,54.33241272,101.294487,0.905556536,391.8611145,390.0820007,2.248474071,0.10315887,353.2413054
"ARFU2","2110","Bernie","20160718",2.67,6.472795963,4.795991898,0.148793788,65.57840729,67.35182953,0.262065961,0.210190572,75.31707001,58.54380798,101.2987366,0.930927363,391.4541626,390.0702515,1.726371984,0.109880204,363.1270707
"ARFU2","2110","Bernie","20160718",2.67,6.481097221,4.82738018,0.116962732,65.60659027,67.30358887,0.263421011,0.212179396,50.19311142,56.43053436,101.2978439,0.949257485,391.1105347,390.1462402,1.180348547,0.104101389,370.3492386
"ARFU2","2110","Bernie","20160718",2.67,6.404561043,4.807862282,0.076443169,66.05302429,67.65570831,0.260408981,0.211037008,19.64072037,60.13368607,101.2968979,0.995838829,390.3747864,390.3000793,0.019273811,0.098191035,388.6759738
"ARFU2","2110","Bernie","20160718",2.67,6.447799683,4.823170185,0.04831845,66.12252045,67.82239532,0.258702789,0.208398141,0.45107457,63.45251083,101.3017349,1.016371535,389.7171326,390.0336304,-0.498368018,0.105946203,396.4190797
"ARFU2","2111","Bernie","20160718",2.04,6.480398655,5.519448757,2.448823814,70.56681061,73.03461456,0.230039394,0.199303073,2000.053711,81.02642059,101.3334732,0.797367921,395.9522705,389.9754028,10.0932689,0.215618846,310.9538761
"ARFU2","2111","Bernie","20160718",2.04,6.336005211,5.559561253,2.438465139,71.6283493,74.06072998,0.223818816,0.198993384,2000.017334,81.59357452,101.3377304,0.794673474,395.8167419,389.899292,9.995697857,0.210533,309.8426248
"ARFU2","2111","Bernie","20160718",2.04,6.217441559,5.316318035,1.854852782,73.00789642,74.79852295,0.210942939,0.182502625,1499.620239,85.54650116,101.3419876,0.752033449,395.7437134,390.0594788,9.636512204,0.166055386,293.3377753
"ARFU2","2111","Bernie","20160718",2.04,6.189971924,5.220770836,1.826023691,71.9671402,74.37378693,0.212404687,0.181962567,1500.058838,78.80455017,101.3416824,0.816627049,395.8316345,390.1645813,9.567985195,0.226248049,318.6189505
"ARFU2","2111","Bernie","20160718",2.04,6.157651901,5.061396122,1.525447895,71.94712067,74.28068542,0.208772376,0.174607812,1250.524048,75.98324585,101.3463287,0.825675584,395.6608582,390.2280579,9.17210718,0.228236023,322.2017796
"ARFU2","2111","Bernie","20160718",2.04,5.767730713,4.794791698,1.220685675,73.32701111,75.33917999,0.197154369,0.167382602,999.1680298,83.67754364,101.3435745,0.815600465,394.78302,389.7617798,8.490161955,0.198614699,317.8898889
"ARFU2","2111","Bernie","20160718",2.04,5.941310883,4.522333145,0.949469069,72.05349731,73.84963989,0.199601198,0.156607523,749.5169067,85.1495285,101.3429718,0.819141493,394.86203,390.1036377,8.050748854,0.191496707,319.5500764
"ARFU2","2111","Bernie","20160718",2.04,5.980422974,4.44631052,0.518407597,73.15380859,74.36623383,0.191745037,0.145397536,375.4338074,83.75237274,101.3471985,0.803625871,393.6716919,389.9129333,6.372560766,0.1380607,313.3441205
"ARFU2","2111","Bernie","20160718",2.04,5.878965378,4.090940952,0.392137208,72.63847351,73.63664246,0.189383244,0.136328055,250.9560089,83.90756989,101.3456802,0.821846617,393.2819214,390.3074036,5.040806532,0.119915219,320.7728191
"ARFU2","2111","Bernie","20160718",2.04,5.590438366,4.14394331,0.290242893,74.2416687,75.47470856,0.17902269,0.136189005,199.2719421,83.34388733,101.3503494,0.855690426,392.782074,389.8626709,4.932947471,0.146148104,333.6017549
"ARFU2","2111","Bernie","20160718",2.04,5.681622982,4.279856205,0.235202857,74.54363251,75.59169769,0.180479357,0.138649107,150.494812,86.87647247,101.3555145,0.861638698,392.2784119,389.927887,3.967843801,0.1221666,335.976957
"ARFU2","2111","Bernie","20160718",2.04,5.553972244,4.258144855,0.170283279,75.38661194,76.33470154,0.175291446,0.136737899,100.5382767,80.81897736,101.3575821,0.871860656,392.0491638,390.0699768,3.337563609,0.110805609,340.0866658
"ARFU2","2111","Bernie","20160718",2.04,5.804302216,4.216013908,0.150842114,74.24569702,75.33768463,0.178701575,0.131354787,75.05223846,86.40399933,101.3643723,0.939821681,391.1847839,390.0500793,1.879344205,0.13591844,366.5775213
"ARFU2","2111","Bernie","20160718",2.04,5.701150417,4.255986214,0.133698285,75.41091919,76.05669403,0.175130567,0.132039783,50.17679214,82.53868103,101.365654,0.920272198,390.9165649,390.039978,1.464420669,0.078430949,358.942948
"ARFU2","2111","Bernie","20160718",2.04,5.941992283,4.393733978,0.110063167,75.5138855,76.0226059,0.175296819,0.128663156,19.73559761,95.24212646,101.3674927,0.999557498,390.0654602,390.0614624,-0.024763754,0.064271374,389.8888595
"ARFU2","2111","Bernie","20160718",2.04,6.013050079,4.653759956,0.040370561,75.75102997,76.83004761,0.174471782,0.132990129,0.592615306,88.20700836,101.3704987,1.002419159,390.0121765,390.0573425,-0.144898447,0.134551187,391.0009533
"ARFU2","2112","Derek","20160718",2.28,3.387250423,5.319367886,2.249681408,72.50917816,76.79133606,0.236531477,0.294929362,1999.648071,62.40599442,101.2795258,0.863009243,393.8856812,390.0683594,5.673101122,0.18153041,336.6325996
"ARFU2","2112","Derek","20160718",2.22,3.319136381,5.198565483,2.252019844,72.77661133,76.73867798,0.234299545,0.290728617,1999.986572,62.49913788,101.2800369,0.856251932,393.8448792,390.1038513,5.720810048,0.173789973,334.0271763
"ARFU2","2112","Derek","20160718",2.22,3.462951422,4.822843552,1.641024608,72.15062714,76.27637482,0.225098183,0.265310557,1499.448486,67.79592896,101.2788544,0.888281057,393.7294006,390.3730774,5.103144805,0.201546255,346.7610098
"ARFU2","2112","Derek","20160718",2.22,3.588284016,4.908829212,1.638207898,71.62832642,75.8458786,0.229324522,0.268605285,1499.555054,69.87671661,101.2772751,0.889588625,393.4009094,390.0245056,5.128452027,0.205464103,346.9613637
"ARFU2","2112","Derek","20160718",2.22,3.881765366,4.81018734,1.35400852,70.67220306,74.65855408,0.232069062,0.259683904,1250.054321,66.65514374,101.2804794,0.895417886,393.1869202,389.9953003,4.844460279,0.205089781,349.2087674
"ARFU2","2112","Derek","20160718",2.22,4.215138912,4.831522465,1.059286042,69.66342926,73.49163055,0.237872827,0.256319003,999.7449951,68.20729065,101.2863083,0.898846056,393.0444336,389.9701233,4.662558318,0.204236204,350.5231074
"ARFU2","2112","Derek","20160718",2.22,4.98136425,4.807396412,0.775868408,66.25391388,70.30403137,0.254465213,0.249203012,748.8157959,64.84156036,101.2912445,0.924508641,392.6183777,389.981781,3.948266535,0.236062569,360.5415263
"ARFU2","2112","Derek","20160718",2.22,5.333845615,4.813464642,0.482851205,64.77806091,68.74733734,0.264077482,0.248246643,500.6181946,65.58054352,101.2911453,0.938184921,392.1695557,389.9926147,3.22075737,0.238081737,365.8851904
"ARFU2","2112","Derek","20160718",2.22,5.485318184,4.827908516,0.345438429,64.26811981,67.91493988,0.270199527,0.250139858,374.3174744,70.57420349,101.2965698,0.953558961,391.4904785,389.984314,2.176279324,0.218410624,371.8730371
"ARFU2","2112","Derek","20160718",2.22,5.804912567,4.81026125,0.201346943,62.90460587,66.63854218,0.277584343,0.247108965,248.967453,64.6627121,101.3013,0.972473426,390.9029236,389.956604,1.283867567,0.232324969,379.2224346
"ARFU2","2112","Derek","20160718",2.22,5.859373093,4.803514481,0.161874906,62.87586594,66.26490021,0.280211846,0.247843948,201.2149506,76.63475037,101.2990646,0.969368317,390.822113,389.866394,1.317044449,0.209947882,377.9241302
"ARFU2","2112","Derek","20160718",2.22,5.980949879,4.810194969,0.107535127,62.54319382,65.88401794,0.282582516,0.246613828,151.242569,70.1877594,101.300766,0.985283225,390.7478333,390.2886047,0.533571869,0.209711311,384.5448152
"ARFU2","2112","Derek","20160718",2.22,6.044966221,4.834415913,0.041677804,62.46341705,65.83511353,0.283066684,0.245797003,99.389328,69.96495056,101.2986679,1.007698213,389.9055481,390.1498108,-0.580354632,0.213535081,393.1532673
"ARFU2","2112","Derek","20160718",2.22,6.14918375,4.872370243,0.014937642,62.23542404,65.59422302,0.285339988,0.245898013,75.01372528,71.73292542,101.3001022,1.016635527,389.5567932,390.0861206,-1.031012063,0.214116277,396.5754088
"ARFU2","2112","Derek","20160718",2.22,6.176539898,4.876255512,-0.012669572,62.28915405,65.56692505,0.285407541,0.245216357,49.02975082,78.15188599,101.3025436,1.02214403,389.5185547,390.2095032,-1.282189885,0.209766423,398.8503143
"ARFU2","2112","Derek","20160718",2.22,6.189922333,4.875962734,-0.044881403,62.40084839,65.59810638,0.284947722,0.24432599,19.90858269,70.61319733,101.2997208,1.046489409,388.7364807,390.1575317,-2.431183262,0.205375977,408.2957249
"ARFU2","2112","Derek","20160718",2.22,6.215574741,4.903829098,-0.069281452,62.46844101,65.65146637,0.285022912,0.244401501,0.622039258,76.10632324,101.3006134,1.052054066,388.5303955,390.1165771,-2.691725096,0.204747058,410.423731
"ARFU2","2113","Derek","20160718",2.22,3.153343439,5.32901001,2.112851647,66.51892853,73.26387024,0.266964173,0.332518006,1999.332764,58.59947205,101.3240051,0.820464484,396.8172302,389.9286499,10.56370432,0.260319918,319.9226085
"ARFU2","2113","Derek","20160718",2.22,3.068525076,5.173400402,2.136092361,67.10686493,73.51023102,0.261476854,0.324359466,2000.459839,66.29597473,101.3259506,0.819814779,396.7850647,390.0958557,10.26883148,0.251432854,319.8063479
"ARFU2","2113","Derek","20160718",2.22,3.432795525,4.758386612,1.559408093,65.99427795,72.09745026,0.256428823,0.295491496,1500.30249,79.10871124,101.3267212,0.838336995,396.4302673,389.986084,9.887078044,0.271038875,326.9397619
"ARFU2","2113","Derek","20160718",2.22,3.462620258,4.815820217,1.555210409,65.90784454,72.04219055,0.258193282,0.298194501,1500.195068,75.55499268,101.3225174,0.843540762,396.133728,389.9101257,9.535958723,0.270469567,328.9050847
"ARFU2","2113","Derek","20160718",2.22,3.949878931,4.735969067,1.238801162,62.17988586,68.97583771,0.275231225,0.298556604,1251.171509,62.74604797,101.3299484,0.872353967,395.9639893,390.1391602,8.862387518,0.312442544,340.3394442
"ARFU2","2113","Derek","20160718",2.22,4.745090485,4.803328514,0.940310273,57.21170044,64.26426697,0.30922641,0.310981264,999.6503906,61.98986435,101.3317413,0.889839551,395.4907837,390.191864,8.001950269,0.330469047,347.2081532
"ARFU2","2113","Derek","20160718",2.22,5.195157528,4.80527544,0.656693054,54.7997551,61.55181122,0.329385079,0.317554068,749.0168457,58.73029709,101.3334122,0.893979233,394.9310303,390.0010986,7.421358503,0.318840542,348.6528829
"ARFU2","2113","Derek","20160718",2.22,5.861971855,4.661721706,0.394107112,51.07995224,57.59008026,0.356440735,0.319884697,499.3339233,55.98791504,101.3368683,0.915559102,393.9998474,390.0628662,5.848921581,0.319670625,357.1256076
"ARFU2","2113","Derek","20160718",2.22,6.26702404,4.833028316,0.243956259,49.06883621,55.59675217,0.378339502,0.334041508,376.3710327,56.38337708,101.33564,0.927341207,393.3635559,390.0189209,4.90001983,0.315250655,361.6806169
"ARFU2","2113","Derek","20160718",2.22,6.2957201,4.839376926,0.089707568,48.84544754,55.27337265,0.38149179,0.336470337,251.16185,56.0530014,101.3369827,0.955975136,392.7226257,390.734314,2.764120106,0.308513155,373.5322888
"ARFU2","2113","Derek","20160718",2.22,6.714572906,4.724543095,0.060099327,46.30533218,52.64777374,0.401542536,0.339948519,200.8435211,57.89902878,101.334465,0.958259308,391.8228455,389.9317017,2.605438886,0.310203818,373.6556826
"ARFU2","2113","Derek","20160718",2.22,6.916328907,4.805409908,0.007615169,45.29834366,51.51544952,0.414676129,0.348891965,150.9363556,59.34201431,101.3381882,0.972313687,391.0024109,389.7883911,1.538053373,0.299715983,378.9965877
"ARFU2","2113","Derek","20160718",2.22,6.955751419,4.821266174,-0.054263723,45.13519669,51.28949738,0.417326812,0.35071914,99.2130127,59.95721436,101.3406601,0.985736534,390.8659668,390.2477417,0.599286211,0.295689875,384.6814563
"ARFU2","2113","Derek","20160718",2.22,6.980120182,4.804430008,-0.0809711,44.89803696,51.01442337,0.419471956,0.351605288,74.85480499,60.38074493,101.3434601,0.997809515,390.3275146,390.2332458,-0.226753342,0.293619733,389.3784458
"ARFU2","2113","Derek","20160718",2.22,7.087922573,4.800012589,-0.101990285,44.52591705,50.53606415,0.423849482,0.352377492,49.03369522,58.62405777,101.3428268,1.008940704,389.8438416,390.2238464,-0.972118839,0.28967826,393.7127225
"ARFU2","2113","Derek","20160718",2.22,7.130979061,4.799379826,-0.137381967,44.36270142,50.3805542,0.425289822,0.352406517,19.87630463,57.606884,101.3460236,1.021291137,389.3389587,390.2477417,-1.808743162,0.290907245,398.55656
"ARFU2","2113","Derek","20160718",2.22,7.15144825,4.802057743,-0.161068315,44.26160431,50.27428436,0.426402242,0.352930472,0.526277363,60.741539,101.3456955,1.04172126,388.605896,390.3856506,-3.185462612,0.290680911,406.6730318
"ARFU2","2114","Bernie","20160718",2.43,6.205291748,5.678772926,1.799504537,78.21846008,82.28394318,0.15153137,0.134638527,1500.982666,61.48191833,101.3985748,0.871012267,399.0947266,389.9289551,12.98369634,0.456675225,339.632903
